id,name,type,desc,atk,def,level,race,attribute,archetype,image_url,image_path,simplified_type,image_id
44179224,Abyss Actor - Curtain Raiser,Pendulum Effect Monster,"[ Pendulum Effect ] 
If you control no monsters: You can Special Summon this card from your Pendulum Zone. You can only use this effect of ""Abyss Actor - Curtain Raiser"" once per Duel.
[ Monster Effect ] 
Gains 1100 ATK if you control no other monsters. Once per turn: You can send 1 ""Abyss Script"" Spell from your Deck to the GY; add 1 face-up ""Abyss Actor"" Pendulum Monster from your Extra Deck to your hand.",1100,1000,4,Fiend,DARK,Abyss Actor,https://images.ygoprodeck.com/images/cards_cropped/44179224.jpg,training_data_final/training_images/44179224.jpg,effect monster,44179224.jpg
91712985,"Kamion, the Timelord",Effect Monster,"Cannot be Special Summoned from the Deck. If you control no monsters, you can Normal Summon this card without Tributing. Cannot be destroyed by battle or card effects. You take no battle damage from attacks involving this card. At the end of the Battle Phase, if this card battled: Shuffle 1 card your opponent controls into the Deck, and if you do, inflict 500 damage to your opponent. Neither player can activate cards or effects in response to this effect's activation. Once per turn, during your Standby Phase: Shuffle this card into the Deck.",0,0,10,Fairy,EARTH,Timelord,https://images.ygoprodeck.com/images/cards_cropped/91712985.jpg,training_data_final/training_images/91712985.jpg,effect monster,91712985.jpg
51849482,"Finis Terrae, Tower of the Necroworld",Effect Monster,"If you control a Level 10 monster, you can Special Summon this card (from your hand). You can only Special Summon ""Finis Terrae, Tower of the Necroworld"" once per turn this way. If this card is sent to the GY: You can target 1 face-up card on the field; that card cannot be destroyed by card effects this turn. You can only use this effect of ""Finis Terrae, Tower of the Necroworld"" once per turn.",1000,2800,10,Zombie,WATER,Unknown,https://images.ygoprodeck.com/images/cards_cropped/51849482.jpg,training_data_final/training_images/51849482.jpg,effect monster,51849482.jpg
54749427,Destiny HERO - Defender,Effect Monster,During each of your opponent's Standby Phases: Your opponent draws 1 card. This card must be in face-up Defense Position to activate and to resolve this effect.,100,2700,4,Warrior,DARK,Destiny HERO,https://images.ygoprodeck.com/images/cards_cropped/54749427.jpg,training_data_final/training_images/54749427.jpg,effect monster,54749427.jpg
52382379,Nemleria Dream Devourer - Reveil,Effect Monster,"If this card is in your hand or GY: You can banish 3 cards from your Extra Deck face-down, except ""Dreaming Nemleria""; Special Summon this card. You cannot Special Summon monsters from the Extra Deck the turn you activate this effect, except Pendulum Monsters. You can send 1 other Level 10 Beast monster from your hand or face-up field to the GY; Set 1 ""Nemleria"" Trap directly from your Deck. You can only use each effect of ""Nemleria Dream Devourer - Reveil"" once per turn.",2500,2500,10,Beast,DARK,Nemleria,https://images.ygoprodeck.com/images/cards_cropped/52382379.jpg,training_data_final/training_images/52382379.jpg,effect monster,52382379.jpg
83518674,Danger! Ogopogo!,Effect Monster,"You can reveal this card in your hand; your opponent randomly chooses 1 card from your entire hand, then you discard the chosen card. Then, if the discarded card was not ""Danger! Ogopogo!"", Special Summon 1 ""Danger! Ogopogo!"" from your hand, and if you do, draw 1 card. If this card is discarded: You can send 1 ""Danger!"" card from your Deck to the GY, except ""Danger! Ogopogo!"". You can only use this effect of ""Danger! Ogopogo!"" once per turn.",1200,3000,8,Sea Serpent,DARK,Danger!,https://images.ygoprodeck.com/images/cards_cropped/83518674.jpg,training_data_final/training_images/83518674.jpg,effect monster,83518674.jpg
11522479,Battlin' Boxer Uppercutter,Effect Monster,"If this card is Normal or Special Summoned: You can add 1 ""Battlin' Boxer"" monster or 1 ""Counter"" Counter Trap from your Deck to your hand, except ""Battlin' Boxer Uppercutter"". If this card is sent to the GY by card effect: You can activate 1 of these effects;
● Special Summon 1 ""Battlin' Boxer"" monster from your GY, except ""Battlin’ Boxer Uppercutter"".
● Set 1 ""Counter"" Counter Trap from your GY to your field.
You can only use 1 ""Battlin' Boxer Uppercutter"" effect per turn, and only once that turn.",1600,200,4,Warrior,FIRE,Battlin' Boxer,https://images.ygoprodeck.com/images/cards_cropped/11522479.jpg,training_data_final/training_images/11522479.jpg,effect monster,11522479.jpg
56105047,Gogogo Ghost,Effect Monster,"If this card is Special Summoned: You can target 1 ""Gogogo Golem"" in your Graveyard; Special Summon that target in face-up Defense Position, then change this card to Defense Position. You can only use the effect of ""Gogogo Ghost"" once per turn.",1900,0,4,Zombie,DARK,Gogogo,https://images.ygoprodeck.com/images/cards_cropped/56105047.jpg,training_data_final/training_images/56105047.jpg,effect monster,56105047.jpg
82962242,Vampire Vamp,Effect Monster,"Once per turn, when this card or a ""Vampire"" monster is Normal Summoned to your field: You can target 1 face-up monster your opponent controls, whose ATK is higher than this card's; equip it to this card. This card gains ATK equal to the combined original ATK of the monsters equipped to it by this effect. If this card is sent to the GY, while equipped with a card(s) by this effect: Special Summon this card.",2000,2000,7,Zombie,DARK,Vampire,https://images.ygoprodeck.com/images/cards_cropped/82962242.jpg,training_data_final/training_images/82962242.jpg,effect monster,82962242.jpg
40894584,Jigabyte,Effect Monster,"You can only control 1 ""Jigabyte"". If you control a Spellcaster-Type monster, you can Special Summon this card (from your hand). When this card is destroyed by battle or card effect and sent to the Graveyard: You can Special Summon 1 monster with 1500 ATK and 200 DEF from your Deck, except ""Jigabyte"".",1500,200,4,Reptile,WATER,Unknown,https://images.ygoprodeck.com/images/cards_cropped/40894584.jpg,training_data_final/training_images/40894584.jpg,effect monster,40894584.jpg
81119816,Prank-Kids Fansies,Effect Monster,"If this card is sent to the GY as material for the Fusion or Link Summon of a ""Prank-Kids"" monster: You can send 1 ""Prank-Kids"" card from your Deck to the GY, except ""Prank-Kids Fansies"", then you can Special Summon 1 ""Prank-Kids"" monster from your hand or Deck in Defense Position, except ""Prank-Kids Fansies"". You can only use this effect of ""Prank-Kids Fansies"" once per turn.",0,2000,1,Thunder,WIND,Prank-Kids,https://images.ygoprodeck.com/images/cards_cropped/81119816.jpg,training_data_final/training_images/81119816.jpg,effect monster,81119816.jpg
16020923,Pikari @Ignister,Effect Monster,"If this card is Normal or Special Summoned: You can add 1 ""A.I."" Spell/Trap from your Deck to your hand. You can target 1 ""@Ignister"" monster you control; its Level becomes 4 until the end of this turn. You can only use each effect of ""Pikari @Ignister"" once per turn.",1200,600,4,Cyberse,LIGHT,@Ignister,https://images.ygoprodeck.com/images/cards_cropped/16020923.jpg,training_data_final/training_images/16020923.jpg,effect monster,16020923.jpg
46037213,Guardian Tryce,Effect Monster,"Cannot be Summoned unless you control a face-up ""Twin Swords of Flashing Light - Tryce"". When this card is destroyed and sent to the Graveyard: Special Summon the monster from the Graveyard that was used for its Tribute Summon.",1900,1700,5,Thunder,LIGHT,Guardian,https://images.ygoprodeck.com/images/cards_cropped/46037213.jpg,training_data_final/training_images/46037213.jpg,effect monster,46037213.jpg
83293307,Krawler Receptor,Flip Effect Monster,"FLIP: You can add 1 ""Krawler"" monster from your Deck to your hand.
If this face-up card in its owner's control leaves the field because of an opponent's card effect: You can Special Summon 2 ""Krawler"" monsters with different names from your Deck in face-down Defense Position, except ""Krawler Receptor"". You can only use each effect of ""Krawler Receptor"" once per turn.",900,1200,2,Insect,EARTH,Krawler,https://images.ygoprodeck.com/images/cards_cropped/83293307.jpg,training_data_final/training_images/83293307.jpg,effect monster,83293307.jpg
3405259,C-Crush Wyvern,Union Effect Monster,"Once per turn, you can either: Target 1 LIGHT Machine monster you control; equip this card to that target, OR: Unequip this card and Special Summon it. A monster equipped with this card is unaffected by your opponent's Trap effects, also if the equipped monster would be destroyed by battle or card effect, destroy this card instead. If this card is sent from the field to the GY: You can Special Summon 1 Union monster from your hand.",1200,2000,4,Machine,LIGHT,ABC,https://images.ygoprodeck.com/images/cards_cropped/3405259.jpg,training_data_final/training_images/3405259.jpg,effect monster,3405259.jpg
52354896,Mathmech Multiplication,Effect Monster,"You can target 1 Level 4 Cyberse monster you control; its Level becomes 8 until the end of this turn. If this card is sent to the GY: You can target 1 Cyberse monster you control in the Extra Monster Zone; its ATK becomes doubled until the end of this turn. You can only use each effect of ""Mathmech Multiplication"" once per turn.",500,2000,4,Cyberse,EARTH,Mathmech,https://images.ygoprodeck.com/images/cards_cropped/52354896.jpg,training_data_final/training_images/52354896.jpg,effect monster,52354896.jpg
73130445,Performapal Lizardraw,Pendulum Effect Monster,"[ Pendulum Effect ] 
If you have a ""Performapal"" card in your other Pendulum Zone, except ""Performapal Lizardraw"": You can destroy this card, and if you do, draw 1 card. You can only use this effect of ""Performapal Lizardraw"" once per turn.
[ Monster Effect ] 
If another face-up monster you control is destroyed by your opponent's attack or card effect: You can draw cards equal to the number of ""Performapal"" monsters you currently control. You can only use this effect of ""Performapal Lizardraw"" once per turn.",1200,600,3,Reptile,EARTH,Performapal,https://images.ygoprodeck.com/images/cards_cropped/73130445.jpg,training_data_final/training_images/73130445.jpg,effect monster,73130445.jpg
2792265,Servant of Catabolism,Effect Monster,This monster may attack your opponent's Life Points directly.,700,500,3,Aqua,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/2792265.jpg,training_data_final/training_images/2792265.jpg,effect monster,2792265.jpg
76305638,The Rock Spirit,Effect Monster,This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 EARTH monster in your Graveyard. Increase the ATK of this monster by 300 points during your opponent's Battle Phase.,1700,1000,4,Rock,EARTH,Unknown,https://images.ygoprodeck.com/images/cards_cropped/76305638.jpg,training_data_final/training_images/76305638.jpg,effect monster,76305638.jpg
78661338,Fantastical Dragon Phantazmay,Effect Monster,"If your opponent Special Summons a Link Monster(s) (except during the Damage Step): You can Special Summon this card from your hand, draw cards equal to the number of Link Monsters your opponent controls +1, then shuffle cards from your hand into the Deck equal to the number of Link Monsters they control. When your opponent activates a card or effect that targets a monster(s) you control (Quick Effect): You can discard 1 card; negate the activation, and if you do, destroy it. You can only use each effect of ""Fantastical Dragon Phantazmay"" once per turn.",2400,1800,7,Dragon,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/78661338.jpg,training_data_final/training_images/78661338.jpg,effect monster,78661338.jpg
65037172,Cyberse Sage,Ritual Effect Monster,"You can Ritual Summon this card with ""Cynet Ritual"". During your Main Phase: You can Fusion Summon 1 Fusion Monster from your Extra Deck, by banishing materials mentioned on it from your field or GY, including a Cyberse monster. If this card is sent to the GY as Synchro Material: You can target 1 Cyberse monster or 1 Ritual Spell in your GY; add it to your hand. You can only use each effect of ""Cyberse Sage"" once per turn.",0,0,1,Cyberse,DARK,Cyber,https://images.ygoprodeck.com/images/cards_cropped/65037172.jpg,training_data_final/training_images/65037172.jpg,effect monster,65037172.jpg
